id,name
321,terror
1299,monster
9714,remake
236,suicide
163484,senior citizen
155790,private detective
3485,comedian
586,new jersey
236,suicide
5694,elvis
441,assassination
5970,wrestling
237,gay
380,brother brother relationship
473,chain
1739,holocaust
209987,new mexican cinema
30,individual
242,new york
534,mexico
2020,revolution
931,jealousy
222,schizophrenia
2570,rock star
5248,female friendship
1608,twin sister
272,transylvania
2479,chicken
2518,gin
160815,best selling author
380,brother brother relationship
378,prison
919,smoking
972,refugee
818,based on novel
237,gay
10410,conspiracy
7464,alcoholism
74,germany
1157,wife husband relationship
2398,narration
345,monk
187056,woman director
4917,shelter
233,japan
10180,homosexuality
33458,gay man
2339,political activism
11064,nazi germany
5565,biography
255,male nudity
3133,vampire
41329,mental illness
11612,hospital
6373,sadomasochism
9937,suspense
9813,french riviera
2201,first time
242,new york
3030,nightmare
90,paris
290,angel
818,based on novel
305,moon
572,sex
212,london england
1815,atomic bomb
155436,classic noir
428,nurse
282,video game
2199,opera
444,taxi
7564,jane austen
191192,madison avenue
2301,architect
10965,playwright
10644,melodrama
736,journalist
110,venice
1199,netherlands
90,paris
818,based on novel
2284,horseback riding
818,based on novel
293,female nudity
75,gunslinger
3836,success
1741,blindness and impaired vision
6656,one-man show
394,gypsy
187056,woman director
10183,independent film
6075,sport
2554,macho
12396,hollywood
10183,independent film
4344,musical
10183,independent film
187056,woman director
779,martial arts
213,upper class
4326,theatre play
187056,woman director
4627,earth
616,witch
233,japan
3098,castle
212,london england
387,california
314,life and death
1009,baby
745,nun
949,terrorist
931,jealousy
10092,mystery
187056,woman director
14999,devil
128,love triangle
3966,camelot
12434,undertaker
254,france
4458,post-apocalyptic
1721,fight
6078,politics
9016,femme fatale
1196,florida
818,based on novel
1566,dream
9673,love
90,paris
2677,weekend
187056,woman director
10685,escape
10183,independent film
187056,woman director
2139,russia
1701,hero
894,depression
131,italy
90,paris
470,spy
428,nurse
293,female nudity
233,japan
1014,loss of lover
378,prison
345,monk
1860,mutiny
246,dancing
9758,deception
258,bomb
156321,tv movie
2213,tornado
5572,fistfight
2150,cocaine
1576,technology
40895,illness
2636,blues
1701,hero
1418,skyscraper
190003,peanuts
1998,shop
417,corruption
542,street gang
1956,world war ii
1826,space marine
4862,alien life-form
1721,fight
572,sex
5565,biography
10183,independent film
1326,infidelity
572,sex
271,competition
4402,peasant
470,spy
690,gorilla
188841,daydreaming
848,double life
158534,korean war
173685,thin man
173685,thin man
173685,thin man
613,new year's eve
173685,thin man
458,hippie
572,sex
351,poison
444,taxi
6092,army
530,prophecy
481,imperator
414,hunter
780,kung fu
1415,small town
1415,small town
2343,magic
1252,suicide attempt
4470,punk
3485,comedian
187056,woman director
3136,plantation
10864,human sacrifice
428,nurse
1416,jazz
3133,vampire
2389,virgin
572,sex
3096,book
798,sheriff
5672,billy the kid
3133,vampire
233,japan
534,mexico
293,female nudity
26904,lawman 
549,prostitute
1019,rodeo
6737,frankenstein
10308,h.p. lovecraft
383,poker
220,berlin
233,japan
188583,beach movie
8201,satire
380,brother brother relationship
13142,gangster
6262,delusion
14999,devil
378,prison
422,vietnam veteran
233,japan
554,manager
1366,shotgun
1419,gun
585,casino
90,paris
572,sex
236,suicide
222,schizophrenia
2343,magic
1655,country house
8085,stockholm
1415,small town
534,mexico
5565,biography
596,adultery
534,mexico
186,christianity
233,japan
1299,monster
236,suicide
570,rape
13006,torture
10041,dysfunctional family
5498,lsd
236,suicide
6706,performance
1199,netherlands
1568,undercover
936,loss of mother
2679,artist
4005,human experimentation
4458,post-apocalyptic
4290,toy
1373,killer robot
428,nurse
578,rock and roll
4565,dystopia
395,gambling
2276,talent
3030,nightmare
6951,biker
4924,insane asylum
3133,vampire
727,country music
246,dancing
5767,summer camp
409,africa
233,japan
188,buddhism
5202,boy
1556,texas
5565,biography
3030,nightmare
727,country music
4617,insurance fraud
14893,art
1559,deputy sheriff
2415,idiot
1944,epilepsy
2571,tv show
378,prison
2957,vietnam war
703,detective
185525,private eye
13017,drifter
570,rape
5625,relationship problems
10614,tragedy
10590,oil
596,adultery
4379,time travel
258,bomb
9826,murder
380,brother brother relationship
3269,secret mission
2089,harmonica
10183,independent film
2964,future
212,london england
7312,road trip
128,love triangle
736,journalist
3249,hologram
254,france
9817,behind the scenes
7344,porno star
9840,romance
6075,sport
836,resistance
2492,bank robber
4958,injection
2517,leech
293,female nudity
1956,world war ii
192001,sodom and gomorrah
1794,yakuza
5565,biography
1706,experiment
3307,surreal
2768,atlantis
2679,artist
293,female nudity
233,japan
572,sex
12988,pirate
917,journalism
1603,extraterrestrial technology
1415,small town
233,japan
90,paris
6610,naval officer
392,england
6038,marriage
2041,island
637,pop
254,france
2887,manipulation
233,japan
440,missionary
163110,theater
5882,franco regime
10771,wax museum
90,paris
6167,engagement
157351,living dead
5202,boy
7375,twin brother
9714,remake
4932,farm
9016,femme fatale
9799,romantic comedy
1507,clock
155744,newspaper man
2323,group dynamics
14512,new york city
514,spain
236,suicide
582,san francisco
295,library
389,clock tower
334,flying
1192,sweden
1956,world war ii
570,rape
5956,stuntman
394,gypsy
10183,independent film
34100,all black cast
1480,baseball
187056,woman director
351,poison
1252,suicide attempt
782,assassin
4948,retirement
572,sex
5565,biography
255,male nudity
8029,drama
1201,austria
156783,blizzard
187056,woman director
3071,prince
3185,crocodile
12193,reporter
233,japan
907,japanese
701,cuba
1445,ice
738,sexuality
5202,boy
3450,bridge
477,train station
1860,mutiny
5950,christian
155756,tall ship
378,prison
516,child abuse
2652,nazis
378,prison
83,saving the world
242,new york
577,black people
10707,mother daughter relationship
186,christianity
334,flying
1812,fbi
233,japan
378,prison
271,competition
803,android
6086,government
240,underdog
3929,hope
11612,hospital
7464,alcoholism
1930,kidnapping
2504,world war i
1919,mayor
191107,andy hardy
191192,madison avenue
282,video game
388,scotland
387,california
3342,yacht
291,circus
4344,musical
392,england
155331,jewel
2011,queen
9401,sherlock holmes
2041,island
904,pennsylvania
782,assassin
9937,suspense
12670,los angeles
1328,secret
154802,silent film
15160,divorce
803,android
6086,government
4414,adventure
11400,sergeant
1603,extraterrestrial technology
254,france
131,italy
14857,juvenile delinquent
157141,vanity project
570,rape
6078,politics
187056,woman director
1415,small town
1505,famous score
162843,state fair
10905,big business
570,rape
1706,experiment
33518,district attorney
100,slum
90,paris
10229,singer
3571,crucifixion
4268,fort
5918,painting
2426,group sex
233,japan
188,buddhism
1009,baby
1992,professor
378,prison
818,based on novel
1956,world war ii
383,poker
953,guitar
1803,drug addiction
549,prostitute
7671,godzilla
720,helicopter
4344,musical
4147,robin hood
1599,midlife crisis
291,circus
1317,card game
776,screenplay
290,angel
41599,sailor
5155,bat
1568,undercover
212,london england
1010,bar
1860,mutiny
158222,great dane
90,paris
236,suicide
240,underdog
242,new york
388,scotland
1568,undercover
966,beach
493,poem
380,brother brother relationship
4344,musical
3124,cloud
6895,philippines
2735,veterinarian
1956,world war ii
642,robbery
6038,marriage
572,sex
3136,plantation
612,hotel
65,holiday
5543,cow
7936,fidel castro
4803,comet
3205,fairy tale
5565,biography
1992,professor
14512,new york city
1422,boat
930,in love with enemy
520,chicago
572,sex
1706,experiment
542,street gang
10183,independent film
531,southern usa
5439,inspector
9318,rollerskates
10183,independent film
13142,gangster
6271,boarding school
1416,jazz
444,taxi
642,robbery
496,poetry
65,holiday
422,vietnam veteran
930,in love with enemy
6223,change
11004,rural setting
388,scotland
395,gambling
1453,amnesia
1454,treasure
1415,small town
167200,fashion model
1582,saloon
254,france
213,upper class
3737,dying and death
238179,skab under tv
2733,firemen
2157,hacker
9706,anthology
2050,desert scientist
10183,independent film
818,based on novel
14955,fighting
730,factory worker
391,flying car
549,prostitute
255,male nudity
851,dual identity
90,paris
703,detective
8504,merlin
917,journalism
6270,high school
931,jealousy
236,suicide
30,individual
4551,swamp
1563,prisoner
339,submarine
11018,irish
4344,musical
1930,kidnapping
1502,marshal
10466,knight
162757,singing cowboy
378,prison
188014,mixed race child
128,love triangle
567,alcohol
1261,river
254,france
1327,war crimes
220,berlin
418,white russian
237,gay
818,based on novel
3363,hypnosis
324,portugal
290,angel
187056,woman director
339,submarine
779,martial arts
179991,movie serial
407,dictator
3800,airplane
428,nurse
177129,knights of the round table
74,germany
1157,wife husband relationship
378,prison
339,submarine
246,dancing
10322,native american
1956,world war ii
380,brother brother relationship
233,japan
4263,duty
4344,musical
9639,playboy
458,hippie
110,venice
233,japan
10325,mistaken identity
572,sex
13065,soldier
1009,baby
5565,biography
6075,sport
171749,reference to ed mcmahon
1956,world war ii
155724,home ownership
931,jealousy
391,flying car
1233,composer
2708,hitman
1156,sister sister relationship
745,nun
2884,asylum
1321,gold
100,slum
293,female nudity
9649,god
7239,kosovo
393,civil war
11508,jewish
4289,secret agent
2496,impotence
1299,monster
233,japan
90,paris
2301,architect
10391,mafia
4344,musical
14857,juvenile delinquent
4470,punk
10183,independent film
131,italy
10183,independent film
487,cairo
2483,nudity
2504,world war i
1307,butler
818,based on novel
818,based on novel
6464,uncle
549,prostitute
254,france
90,paris
1419,gun
395,gambling
187056,woman director
3130,edinburgh
131,italy
3065,minister
10183,independent film
155208,nursing home
5605,volleyball
977,cat
769,falsely accused
1507,clock
4898,armored car
2281,mistake in person
1617,cadet
6009,mathematics
295,library
9401,sherlock holmes
1936,blackmail
470,spy
1329,canada
9401,sherlock holmes
221083,dirigible
2944,senator
3271,secret organization
1328,secret
586,new jersey
1459,marriage proposal
4653,french
6300,puppet
6300,puppet
3098,castle
4565,dystopia
157204,girls with guns
246,dancing
2389,virgin
3036,bible
387,california
4812,plan
2350,seattle
10183,independent film
156234,cavalry
254,france
642,robbery
155440,hitchcockian
380,brother brother relationship
2505,coronation
10183,independent film
83,saving the world
1299,monster
596,adultery
4959,death of a friend
1328,secret
4344,musical
1891,tent
3800,airplane
4048,musician
5694,elvis
1936,blackmail
3202,con man
293,female nudity
1608,twin sister
1585,snake
10714,serial killer
156234,cavalry
212,london england
10267,comedy
10183,independent film
2038,love of one's life
828,waitress
9699,crushed
11590,italian american
1326,infidelity
2438,social worker
1946,restaurant
1605,new love
9844,car crash
10712,night club
2336,ladykiller
2853,mediterranean
630,dolphin
191583,beauty pageant
3096,book
3335,halloween
3598,ax
9318,rollerskates
222,schizophrenia
4344,musical
1009,baby
974,bank
779,martial arts
3202,con man
187056,woman director
1480,baseball
212,london england
1488,tennis
237,gay
840,usa president
697,loss of son
255,male nudity
983,brazilian
639,record collection
1566,dream
1691,dance
207679,troma
703,detective
8379,deformation
1691,dance
703,detective
9963,kids and family
591,cia
2908,secret society
1585,snake
572,sex
977,cat
1852,mutant
417,corruption
1852,mutant
3799,ship
10183,independent film
798,sheriff
977,cat
445,pornography
657,fire
3098,castle
3335,halloween
1551,indigenous
255,male nudity
1357,fish
168110,ledge
2792,boxer
572,sex
6027,music
1749,taxi driver
2200,generations confilct
1448,distrust
931,jealousy
90,paris
6625,family secrets
437,painter
2992,diva
1326,infidelity
2867,pest
570,rape
6027,music
779,martial arts
14941,martial artist
1992,professor
2673,horse
2225,third world
10721,pregnant
9716,stand-up comedy
207317,christmas
165431,anti war
572,sex
222,schizophrenia
3412,star
236,suicide
1158,grandfather grandson relationship
5565,biography
65,holiday
255,male nudity
242,new york
387,california
1382,factory
392,england
6464,uncle
2406,picnic
1366,shotgun
577,black people
4549,loss of husband
1308,secret identity
6029,concert
402,clone
2199,opera
1991,santa claus
460,free love
1009,baby
3345,bahamas
212,london england
238179,skab under tv
2038,love of one's life
483,riddle
30,individual
270,ocean
10183,independent film
4344,musical
347,aristotle
65,holiday
1930,kidnapping
496,poetry
494,father son relationship
779,martial arts
9663,sequel
1812,fbi
612,hotel
1480,baseball
6147,delinquency
11612,hospital
192190,mailroom
9755,parody
9253,slapstick
171036,bellboy
4344,musical
12396,hollywood
4344,musical
12396,hollywood
3588,navy
3720,power
12405,outer space
3899,chewing gum
818,based on novel
345,monk
378,prison
770,scotland yard
10183,independent film
1690,belgium
2679,artist
4551,swamp
6623,lodger
10183,independent film
572,sex
10183,independent film
917,journalism
848,double life
4037,in vitro fertilisation
351,poison
478,china
616,witch
154802,silent film
154802,silent film
15160,divorce
1735,amateur detective
2504,world war i
1321,gold
90,paris
242,new york
2471,monarchy
582,san francisco
291,circus
212,london england
248,date
818,based on novel
242,new york
3199,clown
236,suicide
1261,river
1566,dream
642,robbery
572,sex
190797,marx brothers
428,nurse
242,new york
514,spain
321,terror
10900,rasputin
520,chicago
478,china
10183,independent film
3133,vampire
828,waitress
191198,new york society
1992,professor
4344,musical
911,exotic island
6148,court
10229,singer
1860,mutiny
3133,vampire
5571,great depression
178210,marital problem
5565,biography
316,chess
17997,housekeeper
798,sheriff
502,ambush
4129,widow
4319,french revolution
128,love triangle
154787,irish rebellion
3133,vampire
212,london england
1415,small town
918,newspaper
918,newspaper
1859,arizona
6091,war
4344,musical
1328,secret
4183,wife
90,paris
1495,fishing
12371,gunfight
3897,double wedding
242,new york
1930,kidnapping
1253,roommate
818,based on novel
4344,musical
74,germany
65,holiday
1627,patriotism
6038,marriage
6029,concert
947,prohibition
931,jealousy
5565,biography
6281,partnership
345,monk
6165,historical figure
3136,plantation
12988,pirate
398,slang
290,angel
4344,musical
477,train station
4344,musical
189131,psychoanalyst
907,japanese
2652,nazis
397,bare knuckle boxing
1415,small town
160063,nazi spy
2504,world war i
3151,scarecrow
3588,navy
3203,pilot
6154,hell
10222,astronomer
155841,gambler
291,circus
509,denmark
4344,musical
970,parent child relationship
180486,schoolmaster
195402,film noir
470,spy
33564,u.s. soldier
2652,nazis
154855,wedding anniversary
392,england
212,london england
1435,scissors
13097,maid
2041,island
2505,coronation
154846,farmer
3365,pearl harbor
3352,tree
9826,murder
9016,femme fatale
156097,evil twin
2176,music teacher
13014,orphan
5783,classical music
389,clock tower
351,poison
3202,con man
14552,ira
1809,rio de janeiro
2679,artist
316,chess
41185,heiress
1480,baseball
4344,musical
255,male nudity
242,new york
1596,anonymous letter
6149,police
4344,musical
10562,on the run
14577,musketeer
3537,orchestra
2492,bank robber
1691,dance
4344,musical
1422,boat
90,paris
1328,secret
2673,horse
4344,musical
10180,homosexuality
1502,marshal
409,africa
100,slum
437,painter
3875,barn
236,suicide
5565,biography
1009,baby
4152,kingdom
1321,gold
212,london england
1859,arizona
1462,samurai
392,england
4320,lover
4344,musical
10232,fame
818,based on novel
10644,melodrama
4112,strike
907,japanese
3658,career
588,rome
13130,teenager
10323,psychiatric hospital
1956,world war ii
195402,film noir
74,germany
1462,samurai
157768,vaudeville
1956,world war ii
188,buddhism
3473,carnival
128,love triangle
1299,monster
155451,brit noir
1299,monster
5694,elvis
5565,biography
6165,historical figure
616,witch
822,airport
1956,world war ii
3262,surgeon
209998,japanese new wave
1919,mayor
974,bank
339,submarine
5895,viking
13142,gangster
9951,alien
233,japan
1956,world war ii
789,muslim
428,nurse
254,france
233,japan
276,philadelphia
236,suicide
907,japanese
3020,sheep
6165,historical figure
494,father son relationship
1338,bachelor
3739,funeral
836,resistance
12425,racism
351,poison
233,japan
90,paris
2564,wheelchair
521,washington d.c.
222,schizophrenia
159955,cavemen
233,japan
378,prison
4344,musical
911,exotic island
2168,drive
4175,brothers grimm
14534,relationship
1956,world war ii
12377,zombie
3098,castle
9888,spanking
1735,amateur detective
2309,nobel prize
242,new york
13142,gangster
1295,europe
392,england
5509,spanish civil war
2946,presidential election
531,southern usa
417,corruption
549,prostitute
515,women
947,prohibition
839,mars
34117,cult film
10123,dark comedy
258,bomb
65,holiday
3098,castle
10322,native american
1956,world war ii
3365,pearl harbor
2041,island
160322,funeral home
534,mexico
2349,german
642,robbery
2438,social worker
90,paris
437,painter
14624,cruelty
339,submarine
830,car race
187,islam
779,martial arts
657,fire
477,train station
209998,japanese new wave
588,rome
233,japan
392,england
4458,post-apocalyptic
10360,prejudice
782,assassin
1522,repayment
90,paris
3859,alcatraz
2284,horseback riding
520,chicago
416,miami
1295,europe
10508,teacher
1321,gold
487,cairo
952,lightning
2957,vietnam war
1643,deafness
213,upper class
15160,divorce
802,regret
428,nurse
458,hippie
293,female nudity
310,artificial intelligence
779,martial arts
818,based on novel
3801,space travel
572,sex
18396,catholic
818,based on novel
703,detective
10183,independent film
787,mississippi
3133,vampire
596,adultery
41385,racial tension
8044,flight
9748,revenge
798,sheriff
233,japan
6677,knee
255,male nudity
3133,vampire
3363,hypnosis
237,gay
2799,cruise
7041,sahara
279,usa
393,civil war
186,christianity
321,terror
1502,marshal
392,england
259,amputation
155859,law man
793,drowning
75,gunslinger
3356,quebec
1890,camping
3462,tzar
2504,world war i
3633,dracula
534,mexico
572,sex
3799,ship
9856,flashback sequence
11734,police corruption
1160,egypt
212,london england
4345,tap dancing
2051,intelligence
233,japan
779,martial arts
7856,racist
10051,heist
2384,modernity
90,paris
236,suicide
310,artificial intelligence
10041,dysfunctional family
3133,vampire
5552,train ride
441,assassination
1701,hero
10183,independent film
9826,murder
1599,midlife crisis
6054,friendship
572,sex
591,cia
8087,horror
271,competition
572,sex
293,female nudity
10181,based on play or musical
293,female nudity
1415,small town
2041,island
392,england
293,female nudity
90,paris
255,male nudity
720,helicopter
1004,commercial
977,cat
4434,interview
186,christianity
3071,prince
9678,mind control
818,based on novel
9401,sherlock holmes
3593,wilderness
293,female nudity
10183,independent film
588,rome
10827,open relationship
2619,suspicion of murder
254,france
2504,world war i
725,lovesickness
818,based on novel
3546,florida keys
612,hotel
779,martial arts
779,martial arts
293,female nudity
3392,voodoo
131,italy
65,holiday
1956,world war ii
2492,bank robber
402,clone
3089,oscar award
33490,filmmaking
1664,eroticism
187,islam
156120,train robbery
572,sex
255,male nudity
65,holiday
33922,pop music
310,artificial intelligence
2456,industrialist
90,paris
188683,sherlock holmes spoof
10180,homosexuality
242,new york
1560,dynamite
10551,ballet
4344,musical
1321,gold
720,helicopter
2551,pet
779,martial arts
9748,revenge
603,elves
157799,older woman younger man relationship
157741,body part
293,female nudity
5642,beggar
10183,independent film
458,hippie
441,assassination
591,cia
1909,coffin
131,italy
567,alcohol
2219,ice age
3266,jamaica
9799,romantic comedy
7002,vigilante
271,competition
2658,new zealand
4319,french revolution
378,prison
422,vietnam veteran
189383,yellow cab
2106,cold war
818,based on novel
1667,pimp
3923,humor
10183,independent film
9833,lesbian relationship
233,japan
270,ocean
255,male nudity
293,female nudity
187056,woman director
542,street gang
10183,independent film
2320,violent husband
934,judge
6075,sport
1956,world war ii
2652,nazis
567,alcohol
10183,independent film
378,prison
8303,abandoned house
237,gay
4433,conversation
65,holiday
470,spy
65,holiday
2301,architect
970,parent child relationship
514,spain
526,rebel
5625,relationship problems
65,holiday
237,gay
12354,hong kong
549,prostitute
818,based on novel
588,rome
293,female nudity
818,based on novel
11628,cloning
494,father son relationship
2434,liberation
779,martial arts
779,martial arts
236,suicide
949,terrorist
977,cat
258,bomb
470,spy
1328,secret
9937,suspense
1956,world war ii
4735,pizza
3278,kgb
1416,jazz
2343,magic
6075,sport
157524,tropical island
293,female nudity
572,sex
2136,television
187056,woman director
236,suicide
4344,musical
4458,post-apocalyptic
378,prison
779,martial arts
2571,tv show
1852,mutant
1842,village life
1382,factory
237,gay
591,cia
1445,ice
1328,secret
8087,horror
1156,sister sister relationship
3307,surreal
502,ambush
201834,avocado jungle
409,africa
10183,independent film
3363,hypnosis
3199,clown
3208,bunny
378,prison
2792,boxer
187056,woman director
389,clock tower
4653,french
6109,raw materials
221290,police procedural
233,japan
290,angel
378,prison
627,killing
293,female nudity
494,father son relationship
732,coma
701,cuba
2041,island
212,london england
41601,modern china
13142,gangster
213,upper class
5552,train ride
2559,film maker
2149,drug traffic
6149,police
236,suicide
10183,independent film
242,new york
2200,generations confilct
293,female nudity
1721,fight
5301,brother
1541,nihilism
378,prison
9937,suspense
207268,neo-noir
9831,spaceship
65,holiday
190140,blacklist
6895,philippines
2340,paranoia
703,detective
5090,fool
572,sex
779,martial arts
236,suicide
642,robbery
525,foreigner
548,countryside
3431,materialism
703,detective
3094,australian
7312,road trip
578,rock and roll
1568,undercover
187056,woman director
490,philosophy
2284,horseback riding
4320,lover
293,female nudity
1316,captain
779,martial arts
3262,surgeon
8629,made for cable tv
3450,bridge
396,transporter
3133,vampire
572,sex
131,italy
6783,orphanage
5202,boy
1343,mambo
828,waitress
10183,independent film
74,germany
779,martial arts
449,yugoslavia
1523,obsession
1400,swordplay
3521,earthquake
548,countryside
680,montana
10278,ninja
572,sex
428,nurse
8629,made for cable tv
679,cyborg
187056,woman director
9663,sequel
378,prison
2553,puppeteer
380,brother brother relationship
1571,return
2341,nanny
4379,time travel
1556,texas
5319,pub
233,japan
10123,dark comedy
188,buddhism
931,jealousy
4458,post-apocalyptic
459,sexual obsession
6154,hell
1706,experiment
389,clock tower
703,detective
8631,slacker
779,martial arts
295,library
2533,fighter pilot
1480,baseball
65,holiday
2439,coffee
8070,stag night
782,assassin
9937,suspense
3133,vampire
801,bounty hunter
131,italy
1536,religious education
779,martial arts
1815,atomic bomb
497,shakespeare
4344,musical
910,bondage
10115,snowman
380,brother brother relationship
828,waitress
3741,talk show
449,yugoslavia
90,paris
18525,fbi agent
3688,strip club
792,copenhagen
1551,indigenous
2231,drug dealer
242,new york
128,love triangle
1459,marriage proposal
378,prison
818,based on novel
14629,experimental film
181122,forced to drive
2492,bank robber
931,jealousy
10183,independent film
520,chicago
922,hotel room
1666,mexican standoff
10183,independent film
282,video game
572,sex
10332,salesman
11208,conspiracy theory
2843,fetishism
409,africa
1299,monster
293,female nudity
703,detective
5565,biography
798,sheriff
5964,chinese mafia
187056,woman director
236,suicide
740,aids
2231,drug dealer
14629,experimental film
409,africa
7094,pflegen
3966,camelot
818,based on novel
3262,surgeon
3096,book
378,prison
163455,super powers
2314,pentagon
187056,woman director
966,beach
720,helicopter
612,hotel
549,prostitute
6154,hell
1411,brothel
4344,musical
1009,baby
10448,purgatory
233,japan
232783,pohjanmaa
2157,hacker
6054,friendship
258,bomb
233,japan
703,detective
90,paris
314,life and death
9937,suspense
5288,rock
6969,gotham city
490,philosophy
818,based on novel
815,soulmates
187056,woman director
570,rape
534,mexico
3036,bible
2815,graffiti
65,holiday
254,france
1462,samurai
290,angel
90,paris
554,manager
2793,film director
2231,drug dealer
1927,car breakdown
572,sex
233,japan
12420,unsimulated sex
643,horse race
10183,independent film
612,hotel
572,sex
6653,trumpet
390,skateboarding
191647,vent
236,suicide
10183,independent film
460,free love
236,suicide
6564,terminal illness
3094,australian
9937,suspense
490,philosophy
570,rape
233,japan
233,japan
10183,independent film
849,dc comics
558,city portrait
822,airport
7690,man looking for wife
8201,satire
4344,musical
74,germany
818,based on novel
966,beach
1794,yakuza
5521,arkansas
3633,dracula
931,jealousy
3691,forbidden love
3259,rose
738,sexuality
10631,stockbroker
2358,helix
8976,fußballwette
13042,soccer
8045,russian mafia
494,father son relationship
246,dancing
1160,egypt
4225,night shift
1480,baseball
220,berlin
8087,horror
738,sexuality
179430,aftercreditsstinger
6075,sport
2286,border
514,spain
220,berlin
1327,war crimes
970,parent child relationship
187056,woman director
983,brazilian
642,robbery
10183,independent film
10183,independent film
1452,loss of child
4409,military base
293,female nudity
10183,independent film
292,berlin wall
957,indian territory
3760,light
1321,gold
233,japan
1925,camera
839,mars
233,japan
271,competition
1812,fbi
5490,girlfriend
898,hip-hop
161257,medieval
570,rape
483,riddle
10183,independent film
782,assassin
514,spain
974,bank
236,suicide
9826,murder
2504,world war i
10092,mystery
1156,sister sister relationship
187056,woman director
567,alcohol
478,china
1552,subway
1453,amnesia
187056,woman director
1794,yakuza
3090,loser
271,competition
2069,bathing
843,cataclysm
233,japan
10183,independent film
4552,beer
236,suicide
2793,film director
458,hippie
10183,independent film
187056,woman director
1009,baby
828,waitress
741,transplantation
2974,jesus christ
663,fortune teller
782,assassin
1161,brazil
233,japan
612,hotel
3501,bed
572,sex
3737,dying and death
409,africa
14629,experimental film
5706,kreuzberg
818,based on novel
10700,hood
4258,lottery
1664,eroticism
8250,victorian england
818,based on novel
4563,virtual reality
3288,secret lab
366,sex-shop
12190,cyberpunk
570,rape
3358,haunted house
3358,haunted house
1192,sweden
567,alcohol
2885,prison cell
1415,small town
271,competition
345,monk
534,mexico
534,mexico
10183,independent film
642,robbery
1419,gun
949,terrorist
378,prison
295,library
293,female nudity
10183,independent film
4452,butcher
6078,politics
90,paris
295,library
567,alcohol
679,cyborg
242,new york
977,cat
917,journalism
739,sexual abuse
214549,short
478,china
1462,samurai
779,martial arts
918,newspaper
9673,love
8803,serum
3133,vampire
1366,shotgun
1419,gun
591,cia
9937,suspense
9937,suspense
242,new york
2062,restart
3364,sushi restaurant
4197,bite
233,japan
220,berlin
8029,drama
1583,mass murder
33458,gay man
210024,anime
919,smoking
293,female nudity
10183,independent film
1402,general
983,brazilian
1293,asia
2345,spaceman
779,martial arts
1568,undercover
380,brother brother relationship
213,upper class
1329,canada
2060,penalty
1442,winter
572,sex
941,tradition
242,new york
269,diving
514,spain
10183,independent film
212,london england
9663,sequel
4434,interview
6075,sport
1930,kidnapping
1571,return
642,robbery
236,suicide
745,nun
1900,immigration
2618,miracle
1228,1970s
592,capitalism
593,globalization
789,muslim
30,individual
187056,woman director
10183,independent film
441,assassination
380,brother brother relationship
212,london england
41586,archaeologist
5565,biography
2570,rock star
1329,canada
531,southern usa
549,prostitute
992,bus
10183,independent film
270,ocean
271,competition
293,female nudity
242,new york
220,berlin
9820,alternate dimension
236,suicide
387,california
312,man vs machine
772,handcuffs
4847,historian
917,journalism
6375,george w. bush
9716,stand-up comedy
238179,skab under tv
339,submarine
392,england
396,transporter
477,train station
74,germany
437,painter
1447,indiana
1794,yakuza
971,rwanda
2035,mythology
9937,suspense
4344,musical
460,free love
1936,blackmail
1565,loss of sense of reality
212,london england
10123,dark comedy
128,love triangle
1480,baseball
270,ocean
2336,ladykiller
246,dancing
4344,musical
1591,ex-detainee
1599,midlife crisis
591,cia
236,suicide
567,alcohol
110,venice
12988,pirate
3358,haunted house
14736,motorcycle gang
187056,woman director
2564,wheelchair
6149,police
572,sex
10183,independent film
4616,apache
1502,marshal
3136,plantation
8201,satire
818,based on novel
1530,temple
13059,prostitution
2199,opera
2356,immigrant
163053,found footage
4565,dystopia
9937,suspense
236,suicide
2504,world war i
128,love triangle
7671,godzilla
10085,betrayal
292,berlin wall
974,bank
187056,woman director
187056,woman director
848,double life
236,suicide
1627,patriotism
378,prison
2504,world war i
603,elves
131,italy
255,male nudity
12416,horror spoof
2411,new orleans
612,hotel
1332,cheating
549,prostitute
312,man vs machine
514,spain
436,south seas
708,runaway
9702,broken lizard
779,martial arts
2282,love of animals
577,black people
1956,world war ii
2568,language barrier
339,submarine
160963,elderly couple
10093,priest
1228,1970s
4210,panic
2570,rock star
818,based on novel
4344,musical
380,brother brother relationship
449,yugoslavia
74,germany
1295,europe
2081,department store
616,witch
428,nurse
3202,con man
409,africa
255,male nudity
417,corruption
534,mexico
3686,marriage of convenience
4379,time travel
65,holiday
220,berlin
222,schizophrenia
726,drug abuse
1926,car journey
703,detective
6095,house
2769,deep sea
3030,nightmare
818,based on novel
233,japan
974,bank
1889,lake
6075,sport
4007,jack the ripper
534,mexico
2081,department store
12552,alice in wonderland
10183,independent film
9937,suspense
1526,home
1956,world war ii
3836,success
4268,fort
14577,musketeer
5626,from rags to riches
378,prison
1852,mutant
1432,nasa
10183,independent film
220,berlin
254,france
1010,bar
10132,matchmaking
1721,fight
789,muslim
10183,independent film
514,spain
3923,humor
1956,world war ii
5933,poet
9823,rivalry
233,japan
11064,nazi germany
10349,survival
334,flying
392,england
4992,senility
7699,speed date
279,usa
958,indian lead
290,angel
1009,baby
789,muslim
237,gay
4725,baby-snatching
9748,revenge
90,paris
5970,wrestling
567,alcohol
970,parent child relationship
616,witch
128,love triangle
